source,target
Der Bericht fordert Photovoltaikanlagen auf den Gebäuden der Hafenterminals.,The report calls for photovoltaic systems on the buildings of the port terminals.
Wollt ihr jetzt gehen?,Do you want to leave now?
Das Leben ist kurz und die Zeit vergeht im Fluge.,Life is short and time is swift.
Ich werde auswärts sein.,I'll be out of town.
"Sie müssen wissen, Tom war verrückt.","Tom was crazy, you know."
Was hat die Kardiologin gesagt?,What did the cardiologist say?
Wie nennt man das?,What's this called?
"Wenn du nicht verschwindest, rufe ich die Polizei!","If you don't leave, I'm calling the cops."
"Der Rasenmäher braucht Benzin, um zu laufen.",The lawn mower needs gas to operate.
Ist das von Tom?,Is that from Tom?
"Im Ausland zu leben ist der beste Weg, eine fremde Sprache zu erlernen.",Living abroad is the best way to learn a foreign language.
"Glaubst du, das lohnt sich?",Do you think that's worthwhile?
"Vielleicht ist das, was du über Tom gesagt hast, richtig.",Maybe what you said about Tom is right.
Es muss ein Zusammenhang zwischen diesen Morden bestehen.,There must be a connection between these murders.
Lasse mich das anschauen.,Let me take a look.
Hast du einen Stadtplan von Boston?,Do you have a map of Boston?
Einer wurde ausgewählt.,One person was selected.
In Brasilien gibt es viele Großstädte.,There are a lot of big cities in Brazil.
"Weißt du, warum ich es dir gegeben habe?",Do you know why I gave it to you?
Diese Straße war tagsüber sehr laut.,That street was very noisy during the day.
Unser Geld wird von meiner Ehefrau verwaltet.,My wife manages our money.
"Es ist nicht einfach, natürlich im Radio zu reden.",It is not easy to speak naturally on the radio.
"Es ist wirklich schön, Sie endlich kennenzulernen!",It's so great to finally meet you.
"Ich bin mir sicher, dass Tom das machen würde, wenn Sie ihn fragen würden.",I'm sure Tom would do that if you asked him.
Tom wird gehasst.,Tom is hated.
"Es schmerzt, daß Sie mir nicht vertrauen.",It hurts that you don't trust me.
Kommt euch der Name bekannt vor?,Does that name ring a bell?
Es ist ein bisschen heiß.,It's a little hot.
"Hast du aufgehört, deine Frau zu schlagen?",Have you stopped beating your wife?
Du spielst besser Schach als ich.,You're better at chess than I am.
Füllen Sie bitte das Anmeldeformular aus und schicken Sie es bis zum 2. November zurück.,Please fill in the application form and send it back by November 2nd.
Ich mag den Sommer.,I like summer.
"Warum meint ihr, dass ich Tom nicht trauen darf?",Why do you think I shouldn't trust Tom?
Sind Sie für oder gegen den Vorschlag?,Are you for or against the proposal?
Ist dies ein Fluß?,Is this a river?
Es gab ein Erdbeben und zusätzlich noch einen Tsunami.,"There was an earthquake and, in addition, there was a tsunami."
Tom hielt auf seinem Rastplatz.,Tom stopped at a rest area.
"Das wird weitaus schwieriger sein, als ihr denkt.",Doing that will be a lot harder than you think it'll be.
Ich kenne meine Tochter besser als irgendjemanden sonst.,I know my daughter better than anybody else.
"Ich habe etwas über Tom herausgefunden, was du meiner Meinung nach wissen solltest.",I found something out about Tom that I think you should know.
So dicht am Lagerfeuer solltet ihr wohl besser nicht parken.,You should probably not park that close to the campfire.
Wie oft betrachtest du dich im Spiegel?,How often do you look at yourself in a mirror?
Lach ihn nicht aus!,Don't laugh at him.
Ich brauchte noch mehr Geld.,I needed more money.
"Ich habe mich entschlossen, Tom zu verpfeifen.",I've decided to tell on Tom.
"Tom sagte mir, er sei nicht beschäftigt.",Tom told me that he wasn't busy.
Er hat eine gute Bildung genossen.,He received a good education.
Die ersten Eindrücke sind oft irreführend.,First impressions are often wrong.
Nimm die Medizin.,Take the medicine.
Mein rechtes Auge zuckt.,I have a twitch in my right eye.
"Tom ging gerade fort, als ich ankam.",Tom left just as I came in.
"Ich weiß, dass du ablehnen wirst.",I know you're going to say no.
Ich habe weniger als du.,I've got less than you've got.
Könnten Sie das bitte lassen?,Could you please stop that?
Mach Platz für das Gepäck!,Make room for the baggage.
Tom kommt nie pünktlich.,Tom never arrives on time.
Wir müssen hier auf Tom warten.,We have to wait here for Tom.
Besorgt wartete sie auf die Resultate der Aufnahmeprüfung.,She was anxious to know the entrance exam results.
Das ist eine höfliche Art der Ablehnung.,It's a polite way of saying no.
"Es gelang ihm nicht, unseren Erwartungen gerecht zu werden.",He failed to come up to our expectations.
"Sein Anzug war grau, und seine Krawatte war gelb.",His suit was gray and his tie was yellow.
Ich habe Befehle.,I have orders.
"Wenn du jetzt nicht gehst, wirst du zu spät kommen.","If you don't leave now, you'll be late."
Tom interessiert sich für Golf.,Tom is interested in golf.
Mein Koffer wurde versehentlich nach London geschickt.,They sent my suitcase to London by mistake.
Ich schwimme sehr gern.,I love to swim.
"Wenn Tom das kann, kannst du das auch.","If Tom can do it, so can you."
"Tom wusste nicht, was er noch sagen sollte.",Tom didn't know what else to say.
"Du kümmerst dich um Tom, ich mich um Maria.",You deal with Tom. I'll deal with Mary.
Warum tragen Pferde Scheuklappen?,Why do horses wear blinders?
Du bist der Beste.,You're the best.
Das missfiel allen.,That displeased everyone.
Du siehst perfekt aus.,You look perfect.
"Wir können das, wenn ihr wollt, irgendwann noch mal machen.",We can do this again sometime if you like.
Der Anzug steht dir sehr gut.,The dress fits you very well.
Der Freund meines Feindes ist mein Feind.,The friend of my enemy is my enemy.
Ihr müßt sofort kommen!,You need to come at once.
Das Brot ist frisch.,The bread is fresh.
Tom kann Mary per E-Mail erreichen.,Tom can get in touch with Mary by email.
Ich wollte mit euch darüber sprechen.,I wanted to speak with you about this.
"Ich weiß, dass Tom Ihnen geholfen hat.",I know Tom helped you.
Tom macht das richtig Spaß.,Tom really enjoys doing that.
"Ich habe das, was ich suche, noch immer nicht gefunden.",I still haven't found what I'm looking for.
"Es macht Spaß, Französisch zu sprechen.",It's fun to speak in French.
Gehen Sie die Schlüssel holen! Wir müssen diese Tür aufkriegen.,Go get the keys. We have to get this door open.
"Der Kaffee ist so heiß, dass ich ihn nicht trinken kann.",This coffee is too hot for me to drink.
Ich vermisse Tom bereits.,I already miss Tom.
Mein Bruder möchte eines Tages auf den Mond fliegen.,My brother wants to go to the moon some day.
Tom benutzt kein Facebook.,Tom doesn't use Facebook.
"Alles, wo ein Bett steht, ist in Ordnung!",Anywhere with a bed will do.
Warst du letztes Jahr in Boston?,Were you in Boston last year?
"Ich wußte nicht, daß Sie in die Basketballmannschaft wollten.",I didn't know you wanted to be on the basketball team.
Betreut ihr die Kinder?,Will you look after the children?
Tom schien bewusstlos zu sein.,Tom seemed to be unconscious.
"Ich habe Tom gesagt, wie stolz ich auf ihn bin.",I told Tom how proud I was of him.
Bitte sprich langsam!,"Speak slowly, please."
Steigen Sie auf das Pferd.,Get on the horse.
An seiner Stelle würde ich mir das nicht gefallen lassen.,"If I were him, I wouldn't put up with it."
"Wir wissen, daß Sie jetzt lieber in Boston wären.",We know you'd rather be in Boston right now.
Die Züge haben Verspätung.,The trains are running behind time.
Gibt es hier viele Haie?,Are there lots of sharks around here?
"Ich kann nicht glauben, dass ich das hier gerade tue.",I can't believe I'm doing this.
"Ich wünschte, du könntest jetzt hier bei mir sein.",I wish that you could be here with me right now.
Warum hat Tom Selbstmord begangen?,Why did Tom commit suicide?
"Ich habe Tom geraten, sich für die Stelle zu bewerben.",I advised Tom to apply for the job.
Sie sollten nächste Woche noch einmal wiederkommen.,You should come back next week.
"Ich wünschte, ich könnte die Zeit zurückdrehen.",I wish I could turn back time.
Ich werde es mir ansehen.,I'll go see it.
"Ich kann allem widerstehen, nur nicht der Versuchung.",I can resist everything but temptation.
"Ich half ihr dabei, das Bild an die Wand zu hängen.",I helped her hang the picture on the wall.
Was sagt ihr?,What're you saying?
Haben Sie die Fahrkarte von Tom bekommen?,Did you get that ticket from Tom?
Er schaute mehrere Male zu uns zurück und ging fort.,He looked back at us many times and walked away.
"Du solltest nichts versprechen, was du nicht halten kannst.",You shouldn't make promises that you can't keep.
Nicht die Katze aufwecken!,Don't wake the cat.
Sind Orangen immer orange?,Are oranges always orange?
Ich konnte nicht wieder einschlafen.,I couldn't get back to sleep.
Ich habe nicht angerufen.,I didn't call.
Wir sollten mehr Blumen pflanzen.,We should plant more flowers.
In der Bibliothek gibt es viele Bücher.,There are a lot of books in the library.
Sie sollten besser mit dem Rauchen aufhören.,You'd better stop smoking.
"Tom sagte, er wäre gerne ein Fisch.",Tom said that he wished he were a fish.
"Ein Lichtjahr ist die Entfernung, die das Licht in einem Jahr zurücklegt.",A lightyear is the distance that light travels in one year.
Soweit schlagen Sie sich sehr gut.,You're doing a great job so far.
Der Taifun brachte viel Regen mit sich in dieser Gegend.,The typhoon brought lots of rain to that area.
Niemand konnte das Problem lösen.,No one could solve the problem.
Was liest Tom gerade?,What's Tom reading?
Du klagst immer über das Wetter.,You always complain about the weather.
Ihr gefällt ihr neues Kleid.,She's pleased with her new dress.
"Ich verstehe nicht, was er gesagt hat.",I don't understand what he said.
"Ich dachte, du wärest damit schon fertig.",I thought you'd already done that.
"Blut ist die Flüssigkeit, die für den Nährstoffkreislauf zuständig ist.",Blood is the fluid responsible for the circulation of nutrients.
Ich warte schon seit drei Stunden.,I've already waited for three hours.
Begebt euch nicht in schlechte Gesellschaft.,Don't keep bad company.
Ich habe mit sechs Jahren Fahrrad fahren gelernt.,I learned how to ride a bicycle when I was six years old.
Er versprach uns seine Unterstützung.,He promised us his assistance.
"Ich werde hier warten, bis du wiederkommst.",I'll wait here until you get back.
Ihr könnt gehen wohin ihr wollt.,You may go anywhere you like.
Komm so früh wie möglich.,Arrive as early as possible.
"Wir kamen, um zu spielen.",We came to play.
"Maria ist ganz schön schlau, was?","Mary is intelligent, isn't she?"
Es besteht dringender Bedarf an einem neuen System.,There is an urgent need for a new system.
Wem gehört der Mond?,Who owns the moon?
Ich unterhalte mich wirklich gern mit Ihnen.,I really enjoy talking with you.
Tom ist wirklich sehr nett.,Tom is really very nice.
Kann man über eine Tomate ein Gedicht schreiben?,Can you write a poem about a tomato?
"Zeit, ins Bett zu gehen!",It's time to sleep.
Habe ich dich mit irgendeiner Äußerung beleidigt?,Did I say something to offend you?
Ich höre mit meinen Ohren.,I hear with my ears.
"Ich habe keine Ahnung, was zu tun ist.",I have no idea what has to be done.
Ich brauche ein Zimmer für sechs Nächte.,I need a room for six nights.
Sie fehlte im Unterricht.,She was absent from class.
Warum muss ich das lernen? Das brauche ich doch sowieso nie.,Why do I have to learn this stuff? I'm never going to need to use it anyway.
Die Schlange hat mich gebissen.,The snake bit me.
Vielleicht hat Tom Angst vor dir.,Tom may be afraid of you.
"Tom fing mit 13 Jahren an, Lieder zu schreiben.",Tom began writing songs when he was thirteen.
Sie wird die nächsten vier Jahre im Gefängnis verbringen.,She'll spend the next four years in prison.
Mein Auto will nicht anspringen.,My car won't start.
Lernt Tom Französisch?,Is Tom learning French?
Das tat wirklich weh.,That really hurt.
Rauchen schadet der Gesundheit.,Smoking isn't good for your health.
"Ich hätte nicht gedacht, daß euch jemand helfen würde.",I didn't think that anyone was going to help you.
Er ist Fischhändler.,He is a fishmonger.
"Eines der Kinder ist beim Lernen, aber die anderen spielen.","One of the children is studying, but the others are playing."
Die Wahrheit wird sich zeigen.,The truth will come out.
Das Auto wurde geklaut.,The car was stolen.
Sie müssen französisch sprechen.,You need to speak French.
"Ich dachte, ihr wisst es sicher.",I figured you should know.
"Ich darf euch nicht sagen, was passiert ist.",I'm not allowed to tell you what happened.
Das Paket war in dickes Papier eingeschlagen.,The package was wrapped in thick paper.
"Und dann geht es an die Arbeit, dann müssen wir die Drittstaaten überzeugen.","And then we get to work, and then we have to convince the third countries."
Tom las – Maria nicht.,"Tom was reading, but Mary wasn't."
Oben auf diesem Turm befindet sich ein sich drehendes Restaurant.,There's a rotating restaurant at the top of this tower.
Tom hörte Hundegebell.,Tom heard some dogs barking.
Er hat sein Versprechen gebrochen.,He broke his promise.
Mit Ihren Methoden bin ich gar nicht einverstanden.,I don't agree with your methods at all.
Tom hat über meinen Witz gelacht.,Tom laughed at my joke.
"Ich denke, du kennst hier jeden.",I think you know everyone here.
