source,target
Tom hasn't changed.,Tomás no ha cambiado.
He studies Chinese as well.,Él también estudia chino.
My brother is watching TV.,Mi hermano está viendo la tele.
Tom is the only adult Mary knows who can't drive.,Tom es el único adulto que Mary conoce que no sabe manejar.
Tom was shocked when he saw Mary kissing John.,Tom se quedó conmocionado cuando vio a Mary besar a John.
You may ask any question you wish.,Puedes hacer cualquier pregunta que desees.
"I heard you restate what I said, but I'm not sure whether you agree with me.","Oí que repetiste lo que dije, pero no estoy seguro de que estés de acuerdo conmigo."
All the kids are awake.,Todos los niños están despiertos.
It's crowded again today.,Hoy está abarrotado otra vez.
The work is piling up.,El trabajo se acumula.
They live close by the airport.,Ellos viven cerca del aeropuerto.
"Speech is silver, but silence is golden.",La palabra es plata y el silencio oro.
How do I solve this problem?,¿Cómo resuelvo este problema?
I hear my uncle died of cancer.,Oí que mi tío murió de cáncer.
He can't have lost his keys.,Él no puede haber perdido sus llaves.
I'll be at home in the morning.,Voy a estar en casa durante la mañana.
"When I woke up, I found I had been tied up.","Cuando desperté, descubrí que había sido atado."
This book is for you.,Este libro es para ti.
"Newspapers, television, and radio are called the mass media.","A los periódicos, la televisión y la radio se les llama medios de comunicación masiva."
"If you want to succeed, you should work hard.","Si quieres triunfar, deberías trabajar duro."
I've never seen anyone like you.,Nunca he visto a nadie como tú.
Let me back in.,Déjame entrar otra vez.
He works at the company seven days a week.,Él trabaja en la compañía siete días a la semana.
Accidents are inevitable.,Los accidentes son inevitables.
Mary is a tomboy.,Mary es un marimacho.
Tom stood by himself next to the lamppost.,Tom estaba parado solito junto al poste de luz.
Tom comes here nearly every day.,Tom viene aquí casi todos los días.
What's in this bag?,¿Qué hay en este bolso?
Please give my regards to your father.,"Por favor, saluda a tu padre por mí."
Doing that took longer than I expected.,Hacerlo llevó más tiempo de lo que esperaba.
They have access to the library.,Tienen acceso a la biblioteca.
It's very kind of you to say so.,Es muy amable de usted decir eso.
We only believe in those who believe in themselves.,Solo creemos en los que creen en sí mismos.
She lost her memory in a traffic accident.,Ella perdió la memoria en un accidente de tránsito.
Would you give me something cold to drink?,¿Me darías algo frío de beber?
Tom actually figured it out by himself.,Tom de hecho lo descifró por sí solo.
What's your job?,¿Qué es tu trabajo?
She sent her son for a doctor.,Envió a su hijo a por un doctor.
She will have a baby next month.,Ella va a tener un hijo el mes que viene.
The people of Boston hated the British soldiers.,La gente de Boston odiaba a los soldados británicos.
There's a fantastic view from the top of that tree.,Desde lo alto de aquel árbol hay una vista fantástica.
Tom had no idea why Mary didn't want to go out with him.,Tom no tenía idea de por qué Mary no quería salir con él.
Don't breathe a word of this to anyone.,No digas una palabra de esto a nadie.
Tom said that he wanted to forget Mary.,Tom dijo que quería olvidar a Mary.
I'm not good at sports.,No se me dan bien los deportes.
Did Tom say how soon Mary could leave?,¿Dijo Tom cómo de temprano podría salir Mary?
He stabbed me in the back!,¡Me apuñaló por la espalda!
All you have to do is to take care of yourself.,Todo lo que tienes que hacer es cuidar de ti mismo.
Tom ran to the door and tried to get out.,Tom corrió hacia la puerta y trató de salir.
It's all true.,Todo eso es cierto.
Were you able to get everything you wanted?,¿Pudiste conseguir todo lo que querías?
Don't hide in there.,No te escondas allí dentro.
I know the situation is very difficult for us.,Sé que estamos en una situación difícil.
Did you watch the movie?,¿Viste la película?
"With a little planning, I think we can take our company to the top.","Con un poco de planificación, creo que podemos llevar a nuestra compañía a la cima."
I've just finished writing a letter.,Acabo de terminar de escribir una carta.
Tom and Mary have been friends for a long time.,Tom y Mary fueron amigos por mucho tiempo.
Do you know how to use this?,¿Sabes usar esto?
Did you give a copy of the disk to anyone?,¿Le diste una copia del disco a alguien?
Who helped you?,¿Quién te ayudó?
We can normally conceal our thoughts from others.,Normalmente podemos ocultar nuestros pensamientos de los demás.
Tom knows the way to Mary's house.,Tom conoce el camino a la casa de Mary.
You never tell me anything.,Nunca me dices nada.
I can't count the number of times Tom has complained about that.,No puedo contar el número de veces que Tom se ha quejado de eso.
Tom has a good sense of humor.,Tom tiene buen sentido del humor.
Tom won't ask for help.,Tom no pedirá ayuda.
He advocated abolishing the death penalty.,Abogó por abolir la pena de muerte.
Why does the US government let people have guns?,¿Por qué el gobierno de Estados Unidos deja que la gente tenga armas?
I can't believe I'm really here.,No puedo creer que yo estuviese ahí.
They don't know us.,Ellas no nos conocen.
I keep in touch with Tom.,Lo veo a Tomás de vez en cuando.
Please go and get me three pieces of chalk.,"Por favor, tráeme tres tizas."
The national health service was far from adequate.,El servicio nacional de salud está lejos de ser apropiado.
The kidnappers gagged Tom and locked him up in a closet.,Los secuestradores amordazaron a Tom y lo encerraron en un armario.
The game is over.,¡Se acabó la partida!
Tom is accustomed to traveling.,Tom está acostumbrado a viajar.
The scuttlebutt is they're going to Australia.,Los rumores dicen que se van a Australia.
Let's eat now. I'm starving.,Vamos a comer ahora. Me estoy muriendo de hambre.
Where is the post office?,¿Dónde está el correo?
I hardly ever drive to work.,Raramente voy en coche al trabajo.
Maybe Tom should pay more attention in class.,Quizá Tom deba poner más atención en clase.
Did Tom spill something again?,¿Derramó Tom algo de nuevo?
I object to her going there alone.,Me opongo a que ella vaya sola.
How much does that cheese cost?,¿Cuánto cuesta ese queso?
Tom says he doesn't want to learn French.,Tom dice que no quiere aprender francés.
He has something to do with it.,Él tiene algo que ver con eso.
Tom can't stay mad forever.,Tom no puede seguir enfadado para siempre.
"Even though he has turned twenty, he's still too timid to chat with girls.","A pesar de que ya cumplió veinte años, todavía es demasiado tímido para hablar con las chicas."
Thanks for the meal.,Gracias por la comida.
Tom says that he wants to be buried here.,Tomás dice que quiere ser enterrado aquí.
Such luxury is beyond my reach.,Tal lujo está más allá de mi alcance.
I need Tom's money.,Necesito el dinero de Tom.
It's Tom again.,Es Tom otra vez.
Could you turn off the TV?,¿Podrías apagar el televisor?
We're thankful for your kindness.,Os agradecemos vuestra amabilidad.
I led the discussion.,Moderé la discusión.
More money means more problems.,"Cuanto más dinero, más preocupaciones."
That doesn't seem too difficult.,Eso no se ve tan difícil.
Let me explain something to you.,Deja que te explique algo.
The woman sitting under that tree looks sad.,La mujer que está sentada debajo de aquel árbol parece triste.
Tom hates his neighbor.,Tomás detesta a su vecino.
She was laughed at by her friends.,Sus amigos se rieron de ella.
How far is it from here to the museum?,¿Qué tan lejos de aquí está el museo?
Tom wouldn't help us.,Tom no nos ayudaría.
Take good care of Tom.,Cuida bien de Tom.
I'm pretty sure that we haven't done anything we weren't supposed to do.,Estoy bastante segura de que no hemos hecho nada de lo que se suponía que no teníamos que hacer.
Would you like to eat lunch together?,¿Quieres almorzar con nosotros?
I didn't even know that existed.,Yo ni siquiera sabía que eso existía.
It's not a deep wound. It's just a scratch.,"No es una herida profunda, simplemente un rasguño."
It'll cost over a thousand yen.,Costará más de mil yenes.
Tom doesn't want to deal with this problem now.,Tom no quiere tratar este problema ahora.
Paris is one of the cities I visited last year.,París es una de las ciudades que visité el año pasado.
I am so tired that I can't study.,Estoy tan cansado que no puedo estudiar.
Is there still any sugar?,¿Queda algo de azúcar?
"From the look of the sky, it may rain in the afternoon.","Por como está el cielo, podría llover por la mañana."
Some things in life are beyond our ability to control.,Algunas cosas en la vida están más allá de nuestro control.
"If I can get a book from the library, it saves me from needing to buy it in the bookshop.","Si puedo conseguir un libro en la biblioteca, evito comprarlo en la librería."
Have you ever seen it hail?,¿Alguna vez has visto granizar?
I don't like waiting.,No me gusta esperar.
Tell her that I am peeling the potatoes.,Digale que yo pelo las patatas.
Tom didn't come to school yesterday.,Tom no vino a la escuela ayer.
That's not our problem now.,Ese no es nuestro problema ahora.
There are some empty bottles in the box.,Hay botellas vacías en la caja.
Why are you mad at Tom?,¿Por qué estás enfadado con Tomás?
Tom achieved his goal.,Tom logró su cometido.
My flight will depart in an hour.,Mi avión sale en una hora.
I was very busy today.,Hoy estuve muy ocupado.
He clipped the sheep.,Él esquiló la oveja.
Nobody was tortured.,Nadie fue torturado.
Wolves won't usually attack people.,Los lobos usualmente no atacan a la gente.
Not everyone can afford a car.,No todo el mundo puede tener coche.
Mary likes you.,Mary te quiere.
His son is ill.,Su hijo está enfermo.
Her manners are not those of a lady.,Ella no se comporta como una dama.
I just wanted to see if you knew it.,Sólo quería ver si lo sabías.
Tom put the folder on the table.,Tom puso la carpeta sobre la mesa.
Tom doesn't think you need to do that.,Tom no piensa que necesites hacer eso.
You don't need to shout.,No hace falta que grites.
Tom has trouble reading.,A Tom le cuesta leer.
Tom was surprised to see Mary at school on Sunday.,Tom se sorprendió al ver a Mary en la escuela el domingo.
I never want to see you again.,No quiero volver a verte jamás.
Don't waste Tom's time.,No le hagas perder tiempo a Tom.
My father's hobby is fishing.,El pasatiempo de mi padre es la pesca.
I'd like to have a better memory.,Yo desearía tener una mejor memoria.
She is a famous singer.,Es una cantante famosa.
Who do you expect to get Christmas presents from?,¿De quién esperas recibir regalos de Navidad?
I didn't know Tom was sick.,No sabía que Tom estaba enfermo.
I thought you knew that.,Pensaba que lo sabíais.
He got out from under the car.,Salió de debajo del coche.
Tom was murdered last night.,Tomás fue asesinado anoche.
We're so happy.,Estamos tan felices.
