source,target
¡Simplemente no sé cómo seré capaz de cumplir con todos los plazos!,I just don't know how I will be able to meet all my deadlines!
Deberías leer libros de los que saques provecho.,You should read such books as will benefit you.
Estaba nervioso al principio pero gradualmente me fui relajando.,"I was nervous at first, but gradually got more relaxed."
Me alegro de tener esta oportunidad para hablar con usted.,I'm glad to have this opportunity to speak to you.
Él se lleva bien con todos en la clase.,He's friendly with everyone in his class.
Oímos la puerta cerrándose.,We heard the door close.
No sabía leer ninguno.,No one knew how to read.
Llámame mañana en la mañana a la oficina.,Call me at the office tomorrow morning.
Tiene un plan para ir al extranjero el próximo año.,He has a plan to go abroad next year.
Pensé que Tom y Mary estaban muertos.,I thought Tom and Mary were both dead.
Él no es capaz de abrir la boca delante de su padre.,He can't say anything to his father's face.
Tom era la última persona que esperaba ver ahí.,Tom was the last person I expected to see there.
No sabía que Tom tenía un hermano.,I didn't know Tom had a brother.
Te quiero más que a nadie.,I love you more than I love any other person.
Me gusta jugar al baloncesto.,I like playing basketball.
Tom no sabe por qué lloraba Mary.,Tom doesn't know why Mary was crying.
Podéis confiar en nosotras.,You can trust us.
Ellos se estaban criticando el uno al otro.,They were criticizing each other.
Él no es nada más que un estudiante.,He is nothing but a student.
Tom no debería decirle groserías a Mary.,Tom shouldn't say such rude things to Mary.
Tengo una hermana gemela.,I have a twin.
Es un modo excelente de conocer gente nueva.,It's a great way to meet new people.
Depende de mí.,It's up to me.
¿Cuándo sale usted para Boston?,When are you leaving for Boston?
No te acerques a los perros,Don't go near the dogs.
¿Puedo pedir tu consejo en algo?,Can I ask your advice on something?
Tom una vez trabajó como guía turístico.,Tom once worked as a tour guide.
¿Alguna vez has tocado un delfín?,Have you ever touched a dolphin?
Podrías hacerte daño.,You could hurt yourself.
Espero que no sea Tom.,I hope it isn't Tom.
El banco está cerrado.,The bank is closed.
Tom me cambió la vida.,Tom changed my life.
¿Contrataste una limpiadora?,Did you hire a cleaning lady?
A Tom no le gusta que Mary esté viviendo allí sola.,Tom doesn't like Mary's living there alone.
Se olvidaron de despertarme.,They forgot to wake me up.
Él está en el décimo grado.,He is in the tenth grade.
Compré eso pero jamás lo usé.,"I bought that, but I never used it."
De verdad no puedo soportarlo más.,I really can't take it anymore.
Copié en mi cuaderno lo que él escribió en la pizarra.,I copied in my notebook whatever he wrote on the blackboard.
Tom le puso un cuchillo en la garganta a Mary.,Tom held a knife to Mary's throat.
¿Qué clase de monedas coleccionan ustedes?,What kind of coins do you collect?
La tormenta tomó a todos por sorpresa.,The storm took everyone by surprise.
Este balón es el tesoro de ese niño.,This ball is that boy's treasure.
"Él es alto, pero su hermano es mucho más alto.","He is tall, but his brother is much taller."
Este libro te cambiará la vida.,This book will change your life.
Todos tienen defectos.,Everyone has faults.
Él se levantó a las cinco como siempre.,He got up at five as usual.
A veces no hace falta hablar la misma lengua para entenderse.,Sometimes you don't need to speak the same language in order to understand each other.
El partido se pospuso a causa del mal tiempo.,The game was postponed because of the bad weather.
Esas flores murieron.,Those flowers have died.
Tom quiere saber cuándo Mary irá de compras.,Tom wants to know when Mary will go shopping.
"A decir verdad, esto es un poco demasiado picante para mí.","To tell you the truth, this is a little too spicy for me."
¿Está buena la leche?,Is the milk good?
Tom es tan testarudo como Mary.,Tom is as stubborn as Mary.
No hay evidencia.,There's no evidence.
"Debo tener mucho cuidado, Tom.","I've got to be very careful, Tom."
Tom quiere hacerse rico y famoso.,Tom wants to become rich and famous.
Desearía que Tom pudiera quedarse más tiempo.,I wish Tom could stay longer.
Los nombres de variables en C distinguen mayúsculas.,Variable names in C are case sensitive.
El experimento confirmó su teoría.,The experiment confirmed his theory.
Creía que no sabías hacerlo.,I thought that you didn't to know how to do that.
Ya se los dije.,I've already told you that.
Generalmente los hombres son más fuertes que las mujeres.,"Generally speaking, men are stronger than women."
Hay que menearlo mientras cuece.,It has to be stirred while it's cooking.
Pon la fecha debajo de la firma.,Write the date under the signature.
Tengo que fregar los suelos.,I have to mop the floors.
Ella estaba feliz al oír la noticia de su éxito.,He was happy at the news of her success.
"No sólo le gusta el béisbol, sino también el fútbol.",He likes not only baseball but football as well.
"Otro café, por favor.","Another coffee, please."
Pienso en vos todo el tiempo.,I think of you all the time.
¿Estoy interrumpiendo algo?,Am I interrupting something?
No te olvides de mí.,Don't forget about me.
Tom hirió mis sentimientos.,Tom hurt my feelings.
Decidí seguir haciéndolo.,I decided to continue doing that.
Ella era más hermosa que todas las demás.,She was more beautiful than all of the others.
Estos bolígrafos son mejores que aquellos.,These pens are better than those.
Mary y su familia vinieron a la estación de tren a vernos marchar.,Mary and her family came to the railroad station to see us off.
Veo a la chica.,I see the girl.
¿Los japoneses comen sushi todos los días?,Do Japanese people eat sushi every day?
La clase de historia comienza a las nueve.,The history class starts at nine.
Mary se cogió la baja por maternidad.,Mary took maternity leave.
Tom ya ni siquiera habla con Mary.,Tom doesn't even talk to Mary anymore.
Los monjes están meditando.,The monks are meditating.
Es mi canción favorita.,It's my favorite song.
"Ayúdame con los deberes, por favor.","Help me with my homework, please."
Los mentirosos deben tener buena memoria.,Liars must have a good memory.
Eso me indigna sólo de pensarlo.,That makes me disgusted just to think of it.
Me gusta masticar tabaco.,I like to chew tobacco.
El almuerzo está en la mesa.,The lunch is on the table.
Mi apartamento está a cinco minutos de la estación.,My apartment is five minutes from the station.
"¿Consumes benzodiacepinas como Klonopin, Ativan y Xanax, que no te hayan prescrito?","Do you use benzodiazepines like Klonopin, Ativan, and Xanax, that are not prescribed to you?"
Gira a la izquierda en la esquina.,Turn left at the corner.
Las cortinas estaban abiertas.,The curtains were all open.
Se puede comparar un libro con un amigo.,A book can be compared to a friend.
Sujetad la cuerda.,Take hold of the rope.
Los Estados Unidos están formados por 50 estados.,The United States is made up of 50 states.
¿Qué altura tiene el monte Fuji?,How high is Mt. Fuji?
No quiero vivir más contigo.,I don't want to live with you anymore.
Tom se encontró con Mary en el desayuno.,Tom met Mary for breakfast.
Tom está teniendo problemas para lidiar con el hecho de que su hijo cometiera suicidio.,Tom is having trouble coping with the fact that his son committed suicide.
Esto no le gustará.,He won't like this.
Ella pensaba que yo era médica.,She thought that I was a doctor.
La carne tiene buena pinta.,The meat looks good.
Esta casa se inclina hacia un lado.,This house is leaning to one side.
Nosotros tres nos llevamos muy bien.,The three of us get on very well.
"Hemos pasado buenos ratos aquí, ¿verdad?","We had some good times here, didn't we?"
"De acuerdo con el pronóstico del tiempo, caerá nieve mañana.","According to the weather forecast, it'll snow tomorrow."
No pueden hacer esto.,You cannot do this.
¿Te dijo Tom dónde era la fiesta?,Did Tom tell you where the party is?
La cena está casi lista.,Dinner is almost ready.
"Entre vosotros y yo, ¿os gusta mi hermana?","Just between you and me, do you love my sister?"
Es muy fácil de usar.,It's very easy to use.
Parece que hoy estás muy contento.,It seems you're very happy today.
No admitas nada.,Don't admit anything.
No lo volveré a ver mientras viva.,I'll never see him again as long as I live.
Espero que nos haga buen tiempo mañana.,I hope we have good weather tomorrow.
Hay un mensaje para ti.,There is a message for you.
Casi tengo treinta años.,I'm almost thirty years old.
Tom no pudo hacer lo que quería.,Tom couldn't do what he wanted to.
No puedo quitarme los zapatos.,I can't get my shoes off.
¿Cuánto debería pagar?,How much should I pay?
Yo nunca había visto algo así antes.,I've never seen anything like this before.
"Después de que hayas terminado de leer el libro, ponlo de vuelta al sitio donde estaba.","After you finish reading the book, put it back where it was."
Estaba en el lugar equivocado a la hora equivocada.,I was at the wrong place at the wrong time.
Tom ignoró a Mary toda la mañana.,Tom ignored Mary all morning.
No es una historia muy graciosa.,That's not a very funny story.
Se rieron de su error.,They laughed at his mistake.
Mi cumpleaños cae en lunes este año.,My birthday falls on a Monday this year.
Él tiene otro hijo.,He has another son.
Las personas gordas son difíciles de secuestrar.,Fat people are hard to kidnap.
Dejó el libro en la mesa.,He left the book on the table.
Lamento esa decisión.,I regret that decision.
El rosado no es solo para niñas.,Pink is not just for girls.
Yo no tengo ganas de hablar.,I don't feel like talking anymore.
Tom lo vio.,Tom saw it.
Quiero que me hables acerca de Tom.,I want you to tell me about Tom.
¿Por qué me lo estás mostrando?,Why are you showing it to me?
¿Puedo ayudarla con algo?,Can I help you with something?
Al menos lo has intentado.,You did try.
¿Por qué Tom querría lastimar a María?,Why would Tom want to hurt Mary?
Ya está completa la dotación del buque.,The ship's crew is now complete.
Su opinión es diferente de la mía.,His opinion is different from mine.
Nunca he ido al zoo.,I've never been to a zoo.
Conocí a una anciana.,I met with an old woman.
No sé si Tom tiene una bicicleta.,I don't know whether Tom has a bicycle.
Tom casi tuvo un infarto cuando vio a Mary parada al borde del techo.,Tom nearly had a heart attack when he saw Mary standing on the edge of the roof.
La lista está manuscrita.,The list was handwritten.
Cualquier cosa que digas puede ser usada en tu contra.,Anything you say may be used against you.
Ella llevaba botas largas.,She was wearing long boots.
Ojalá hubiera escuchado tu consejo.,I wish I had listened to your advice.
Tom me dijo que mejor no iba a ir.,Tom told me that he would rather not go.
Estoy totalmente en contra de la pena capital.,I'm totally against capital punishment.
Tom le dijo a Mary que no sería sencillo.,Tom told Mary it wouldn't be easy.
He hecho una lista de las cosas que me gustaría comprar.,I've made a list of things I'd like to buy.
Date prisa o llegarás tarde.,"Hurry up, or you will be late."
¿Por qué no te vas a jugar afuera?,Why don't you go play outside?
Ya no tengo que ir al médico.,I don't have to go to the doctor anymore.
