source,target
Asistí a la reunión aunque mi padre me hubiera dicho que no lo hiciera.,I attended the meeting though my father told me not to.
Un coche que pasaba nos salpicó.,A passing car splashed water on us.
Por horas hemos estado esperando a que te aparezcas.,We've been waiting for hours for you to show up.
"En la banda está Tom en la guitarra, Mary en el bajo y la voz, John en la batería, y Alice en los teclados.","The band featured Tom on guitar, Mary on bass guitar and vocals, John on drums, and Alice on keyboards."
Tom está muy consiente del problema.,Tom is well aware of the problem.
Tom se sirvió otro trago de bourbon.,Tom poured himself another shot of bourbon.
Estoy haciendo todo lo que puedo para evitar pillar un resfriado.,I'm doing everything I can to avoid catching a cold.
Estaba a punto de salir de la casa cuando sonó el teléfono.,I was just about to leave the house when the telephone rang.
Estas reglas no son muy claras.,These rules aren't very clear.
Mary nunca lleva pendientes.,Mary never wears earrings.
Tom jamás podrá perdonar a Mary por haberlo engañado.,Tom won't ever be able to forgive Mary for cheating on him.
Personas diferentes tienen ideas diferentes.,Different people have different ideas.
Sé que no quieres que pase esto.,I know you don't want that to happen.
Acostumbro levantarme a las 6 a.m.,It is my practice to get up at 6 a.m.
Necesitaremos otros treinta dólares.,We'll need an extra thirty dollars.
Ya no estoy en la universidad.,I'm not in college anymore.
La música es una forma de entretenimiento.,Music is a form of entertainment.
Ella le transfirió el dinero a su hija.,She signed over the money to her daughter.
Voy con retraso.,I'm running late.
Sabía que no me abandonarías.,I knew you wouldn't abandon me.
No fuimos a ningún lado.,We didn't go anywhere.
Deberías comer más fruta.,You should eat more fruit.
Enfoca el microscopio.,Adjust the focus of the microscope.
Tienes buena memoria.,Your memory is good.
"Al principio solíamos ir por separado, pero un día empezamos a ir y volver juntos.","At first we used to go separately, but one day we started going and returning together."
Más vale ser un cobarde durante cinco minutos que estar muerto por el resto de tu vida.,It is better to be a coward for five minutes than dead for the rest of your life.
No quiero hablar más con vos.,I never want to talk to you again.
"Cuanto más viejo se hacía, más modesto se volvía.","The older he grew, the more modest he became."
Dejá de perder el tiempo de todos.,Stop wasting everyone's time.
Supongo que esta idea funcionará bien.,I assume that this idea will work well.
¿Qué debo hacer en una situación como esta?,What should I do in a situation like this?
"Cuanto antes, mejor.","The sooner, the better."
Tom voló el puente.,Tom blew up the bridge.
¿Quieres almorzar con nosotras?,Would you like to eat lunch together?
Este reloj antiguo cuesta mil dólares.,This antique clock is worth one thousand dollars.
No puedes aparcar aquí.,You can't park your car here.
Tom culpa a Mary por todos sus problemas.,Tom blames Mary for all of his problems.
Él se le acercó sigilosamente en medio de la noche.,He snuck up on him in the middle of the night.
No se aclaró si lo consiguieron o no.,It was not clear whether they had accomplished it or not.
Tom no se puede deshacer de su tos.,Tom can't get rid of his cough.
No tenía ningún otro sitio al que ir.,I had nowhere else to go.
No será necesario.,That will not be necessary.
Ella dedicó su vida a ayudar a los discapacitados.,She devoted her life to helping the handicapped.
Estaba tan duro como una roca.,It was as hard as rock.
Estos son nuestros escritorios.,These are our desks.
Ya no está en mis manos.,It's out of my hands now.
Muchas personas consideran que los niños no pasan suficiente tiempo jugando fuera de casa.,Many people think that children don't spend enough time playing outside.
Él azotó su puerta.,He slammed his door shut.
Por favor escriba su fecha de nacimiento aquí.,Please write your date of birth here.
Tom bajó la cuchara.,Tom set down his spoon.
Lo que Tom hizo fue deshonesto.,What Tom did was dishonest.
¿A qué hora cenan ustedes?,What time do you have dinner?
La Policía jamás nos va a encontrar.,The police will never find us.
La suerte me ha favorecido en esta competencia.,Luck has been on my side in this competition.
Dependes demasiado de los demás.,You depend too much on others.
Carlomagno fue coronado por el Papa.,Charlemagne was crowned by the Pope.
El propósito de una rotonda es alentar el tráfico.,The purpose of a roundabout is to slow down traffic.
Tom atrapó un pez grande.,Tom caught a big fish.
Hay un poco de agua en el balde.,There is little water in the bucket.
Momentos drásticos llaman medidas drásticas.,Drastic times call for drastic measures.
Su vieja bicicleta chirrió mientras bajaba por la colina.,Her old bike squeaked as she rode down the hill.
Tom en realidad no habla mucho acerca de sus problemas.,Tom doesn't really talk about his problems much.
El niño entró por la ventana.,The boy got in through the window.
No conozco a ninguna de las dos hermanas.,I don't know either of the two sisters.
Tom conoce a Mary desde hace mucho tiempo.,Tom has known Mary for a long time.
¿Qué coche es el de ellos?,Which car is theirs?
¿Dónde viven todos ustedes?,Where do you all live?
Hay que hacer algo.,Something has to be done.
Tus amigos te echarán de menos.,Your friends will miss you.
Quédate quieto ahí.,Stay right there.
Tom nos enseña francés.,Tom teaches us French.
Quiero a mi madre.,I want my mother.
¿Acaso le diste una copia del disco a alguien?,Did you give a copy of the disk to anyone?
Cantas todo el rato.,You're always singing.
Estaba nevando aquel día.,It was snowing that day.
Hay un gran supermercado.,There's a large supermarket.
"Si necesitas un diccionario, te presto el mío viejo.","If you need a dictionary, I'll lend you an old one that I have."
Necesitáis trabajar juntos.,You need to work together.
Quédate aquí por un momento.,Stay here a moment.
¿Quién más vino a la fiesta?,Who else came to the party?
"El trabajo debe hacerse, se quiera o no.","Whether you like it or not, the job has to be done."
¿Voy por el camino correcto?,Am I on the right road?
¿A qué hora debería despertarte?,What time should I wake you up?
Quiero ir a patinar.,I want to go ice skating.
Jamás trabajes con cableado eléctrico sin desconectarlo; es una mala idea. Lo sé por experiencia.,Never work on electrical wiring without unplugging it; it's a bad idea. I know from experience.
Es hora de que conversemos.,It's time for us to talk.
Hoy llevé a mi perro al veterinario.,I took my dog to the veterinarian today.
Tú no eres asesino y yo tampoco.,You're not a killer and neither am I.
"Pensé que el autobús era gratis, pero he tenido que pagar.","I thought that the bus was free, but I had to pay."
Ese no es mi bolígrafo.,That is not my pen.
"Ese empleo no era muy interesante. Sin embargo, pagaba bien.","That job wasn't very interesting. However, the pay was good."
Estaban tan felices juntos.,They were so happy together.
Por favor deshágase de su basura en los botes de basura de afuera.,Please put your waste in the bins outside.
Debemos volvernos a la edad media para rastrear su origen.,"To determine its origin, we must go back to the middle ages."
Tom no ha llamado.,Tom hasn't called.
Tom es muy arrogante.,Tom is very conceited.
Lo despidieron por robar.,He was fired for stealing.
Los soldados están habituados al peligro.,Soldiers are used to danger.
Derramaste algo de ketchup en tu corbata.,You spilled some ketchup on your tie.
Ella siempre anota cada palabra que dice el profesor.,She always writes down every word her teacher says.
Esa es mi escuela.,That is my school.
Tú no sabes quién soy.,You don't know who I am.
Su rostro se retorcía de dolor.,His face was twisted with pain.
Debe haber una manera.,There's got to be a way.
Todos sus esfuerzos fueron infructuosos.,All his endeavors proved unsuccessful.
Él alcanzó su meta.,He reached his goal.
¿De quién es este libro?,Whose textbook is this?
Ellos lo enviaron a Norteamérica.,They sent him to North America.
Tom salía con Mary cuando ambos eran adolescentes.,Tom dated Mary when they were both teenagers.
La caja contiene algo de joyería antigua.,The box contains some old jewelry.
¿Qué imagen tenías en mente cuando pintaste este cuadro?,What image did you have in mind as you painted this picture?
Les he estado buscando durante más de una hora.,I've been looking for them for more than one hour.
"Después de matar a Tom, Mary escapó por la ventana.","After killing Tom, Mary escaped through the window."
Tom tan solo no sabe qué hacer.,Tom just doesn't know what to do.
Mi habitación da al este.,My room faces east.
No tengo más remedio que despedirte.,I have no option but to fire you.
El clima afectó su salud.,The climate affected his health.
¡Gracias a todos por la comprensión!,Thank you all so much for understanding.
Estoy orgulloso de ustedes.,I'm proud of you.
"Si quieren hablar conmigo, por favor llámenme.","If you want to speak to me, please call me up."
Tom era calmado y sereno.,Tom was calm and collected.
Tom subió al ático por las escaleras.,Tom climbed the stairs up to the attic.
Tom me dijo que él no tenía que hacer eso.,Tom told me that he didn't have to do that.
Envíame un mensaje.,Send me a message.
El ruido no ha cesado en todo el día.,The noise hasn't stopped all day.
Quería que me cortaran el pelo y me lo dejaran corto.,I wanted my hair cut short.
¿Cómo se llama él?,What is his name?
Quiero que analices esto.,I want you to analyze this.
Tom estudió en el extranjero.,Tom studied abroad.
Me gustaría añadir algo.,I'd like to add something.
Odio el sushi.,I hate sushi.
¿Puedes mostrarme cómo se ocupa esta cámara?,Will you show me how to use this camera?
Si tuviera tiempo iría al cine.,I would go to the movies if I had the time.
Nunca más deberíamos usar una bomba atómica.,We should never use an atomic bomb again.
¿Cuál es tu himno cristiano favorito?,What's your favorite Christian hymn?
¿Puedes dejar esto conmigo por un rato?,Will you leave this with me for a while?
Nunca he sido lastimado jugando rugby.,I've never been injured playing rugby.
¿Te ayudo con eso?,Can I help you with that?
Te esperaremos Tom y yo.,Tom and I'll wait for you.
Algunos animales pueden sentir la llegada de una tormenta.,Some animals can sense the coming of a storm.
Soy miembro del club de música.,I belong to the music club.
Ella lucía como si hubiera estado enferma por un largo tiempo.,She looked as if she had been sick for a long time.
Todos mis parientes viven en esta ciudad.,All my relatives live in this city.
Quisiera cepillarme los dientes.,I'd like to brush my teeth.
¿Adónde se decidió ir?,Where did you decide to go?
"De repente, todas las luces se apagaron.",Suddenly all the lights went out.
"Podrías, por favor, explicarlo más simple?",Would you please explain it more simply?
Tom me lleva una cabeza.,Tom is taller than me by a head.
Yo sé lo que eso significa.,I know what that means.
Los oficiales de la aduana abordaron el barco.,The customs officials boarded the ship.
